q1,q2,q3,q4,q5,mis1,mis2,mis3,mis4,mis5,sample
9.724,8.893,13.307,14.694,10.693,0.034,0.125,0.017,0.020,0.027,unm
8.779,9.902,11.861,11.314,13.978,0.012,0.065,0.008,0.153,0.027,unm
12.775,12.113,9.628,9.535,8.146,0.023,0.012,0.043,0.055,0.038,unm
13.683,12.343,16.801,13.758,16.359,0.008,0.004,0.007,0.028,0.064,unm
10.996,13.322,14.459,13.433,12.957,0.014,0.005,0.031,0.075,0.084,unm
6.177,9.133,12.169,10.377,8.232,0.122,0.135,0.039,0.013,0.172,unm
10.663,10.358,11.161,10.885,12.484,0.027,0.036,0.062,0.053,0.016,unm
8.881,9.100,10.075,16.010,13.303,0.012,0.011,0.019,0.009,0.023,unm
9.349,6.021,5.937,7.973,11.858,0.012,0.208,0.010,0.007,0.011,unm
12.390,13.663,8.167,10.709,10.245,0.015,0.009,0.070,0.060,0.196,unm
12.626,14.009,8.756,7.316,7.924,0.043,0.017,0.064,0.149,0.102,unm
11.933,12.351,11.781,16.376,25.046,0.059,0.007,0.005,0.010,0.005,unm
12.618,12.193,13.086,11.959,13.177,0.005,0.087,0.075,0.113,0.078,unm
8.493,8.032,5.554,10.314,10.454,0.017,0.025,0.035,0.018,0.060,unm
9.853,11.866,16.664,12.416,15.711,0.059,0.056,0.013,0.045,0.043,unm
11.855,10.279,9.692,13.230,16.278,0.006,0.003,0.019,0.011,0.019,unm
11.999,9.130,11.767,10.107,9.149,0.119,0.056,0.031,0.050,0.161,unm
13.145,9.205,8.765,9.827,12.574,0.011,0.041,0.047,0.104,0.013,unm
11.478,10.495,9.668,7.340,11.133,0.065,0.053,0.017,0.018,0.025,unm
17.992,17.157,11.153,11.481,7.801,0.006,0.003,0.005,0.033,0.170,unm
10.581,6.442,6.585,8.858,10.610,0.091,0.043,0.063,0.026,0.008,unm
15.213,9.760,10.362,9.918,9.873,0.026,0.006,0.019,0.027,0.040,unm
4.933,9.716,6.994,10.655,12.582,0.067,0.055,0.053,0.069,0.040,unm
12.045,9.363,12.257,11.273,9.252,0.028,0.037,0.045,0.082,0.037,unm
13.083,25.494,17.356,12.158,12.680,0.013,0.001,0.005,0.035,0.028,unm
9.327,9.231,11.357,12.213,12.592,0.013,0.084,0.019,0.023,0.063,unm
8.502,12.241,18.428,15.434,8.669,0.115,0.185,0.055,0.011,0.013,unm
9.302,10.633,10.245,10.775,11.646,0.081,0.035,0.101,0.019,0.027,unm
9.207,8.737,7.464,10.341,9.037,0.074,0.115,0.321,0.023,0.123,unm
8.801,10.173,11.001,12.544,17.650,0.010,0.021,0.003,0.010,0.003,unm
7.963,11.811,20.607,15.936,9.474,0.019,0.030,0.022,0.019,0.043,unm
10.943,11.696,13.452,15.173,14.303,0.014,0.040,0.014,0.066,0.155,unm
12.957,12.333,9.417,10.099,8.592,0.035,0.017,0.056,0.026,0.243,unm
12.407,8.782,11.330,11.099,12.568,0.028,0.051,0.021,0.156,0.071,unm
8.588,8.416,8.511,7.437,9.365,0.005,0.011,0.013,0.335,0.023,unm
11.207,6.312,8.407,9.047,9.123,0.093,0.170,0.235,0.083,0.022,unm
5.776,6.496,8.027,10.185,13.196,0.111,0.148,0.042,0.076,0.052,unm
13.365,11.060,10.787,12.751,15.182,0.013,0.090,0.031,0.055,0.038,unm
10.313,12.829,15.381,11.298,12.758,0.024,0.041,0.017,0.044,0.073,unm
19.836,18.433,16.575,16.824,13.057,0.024,0.014,0.016,0.044,0.068,unm
6.980,6.783,7.079,13.920,15.232,0.345,0.399,0.420,0.035,0.031,unm
14.687,9.837,9.064,9.091,10.620,0.058,0.037,0.098,0.252,0.008,unm
7.550,8.245,10.628,8.987,11.459,0.039,0.118,0.040,0.059,0.093,unm
12.415,11.541,10.014,9.418,9.636,0.015,0.011,0.020,0.017,0.029,unm
10.884,12.699,11.854,15.084,13.431,0.086,0.019,0.083,0.010,0.011,unm
12.919,8.607,10.313,9.421,9.710,0.015,0.010,0.007,0.025,0.049,unm
14.283,16.381,13.226,10.492,13.901,0.022,0.022,0.023,0.107,0.005,unm
9.902,11.861,11.314,13.978,13.876,0.065,0.008,0.153,0.027,0.040,unm
9.790,8.855,11.701,10.634,9.523,0.017,0.116,0.157,0.134,0.029,unm
12.023,15.309,9.932,9.370,10.482,0.024,0.002,0.004,0.047,0.010,unm
8.764,9.903,10.296,12.183,6.769,0.109,0.054,0.054,0.021,0.005,unm
5.979,8.409,6.642,9.515,8.908,0.014,0.013,0.016,0.012,0.079,unm
13.089,19.302,14.774,11.086,13.065,0.027,0.008,0.077,0.102,0.010,unm
10.100,12.810,9.751,8.744,10.474,0.124,0.081,0.067,0.109,0.075,unm
12.114,9.258,10.414,8.683,12.204,0.036,0.051,0.024,0.156,0.007,unm
14.097,12.370,10.648,4.933,9.716,0.090,0.070,0.062,0.067,0.055,unm
10.618,12.347,8.104,13.383,15.405,0.007,0.010,0.014,0.031,0.031,unm
14.622,13.485,10.276,3.795,9.174,0.051,0.037,0.053,0.043,0.071,unm
6.457,5.869,8.886,14.351,13.034,0.040,0.067,0.090,0.022,0.026,unm
14.122,10.144,11.492,12.009,12.328,0.156,0.006,0.004,0.010,0.009,unm
13.166,6.235,6.698,5.110,4.948,0.032,0.068,0.018,0.060,0.134,unm
12.343,16.801,13.758,16.359,18.853,0.004,0.007,0.028,0.064,0.061,unm
6.103,9.889,14.396,13.771,15.967,0.112,0.048,0.021,0.013,0.008,unm
12.372,12.761,9.202,8.857,8.426,0.045,0.073,0.020,0.024,0.044,unm
9.653,10.190,12.232,13.749,12.921,0.071,0.019,0.028,0.015,0.019,unm
12.112,8.949,11.043,14.694,14.704,0.016,0.079,0.024,0.083,0.034,unm
9.325,7.801,9.710,8.942,13.221,0.011,0.061,0.008,0.042,0.038,unm
8.452,8.327,11.431,16.866,15.820,0.023,0.079,0.042,0.038,0.036,unm
12.651,8.455,10.845,10.859,9.728,0.012,0.015,0.001,0.001,0.048,unm
12.300,10.500,8.023,6.182,6.545,0.008,0.014,0.029,0.027,0.168,unm
18.746,12.896,11.369,11.236,13.498,0.007,0.025,0.098,0.015,0.030,unm
8.482,8.136,9.446,10.084,11.576,0.036,0.046,0.012,0.054,0.028,unm
12.485,13.315,16.143,13.915,9.560,0.044,0.003,0.018,0.020,0.018,unm
9.453,10.182,13.487,12.062,12.922,0.103,0.077,0.049,0.065,0.064,unm
4.258,9.499,9.898,5.729,6.148,0.184,0.021,0.019,0.015,0.043,unm
14.443,12.406,12.909,15.528,17.546,0.002,0.173,0.047,0.022,0.011,unm
9.124,10.133,13.868,13.009,8.641,0.126,0.008,0.057,0.025,0.113,unm
7.948,6.984,6.252,8.197,7.346,0.023,0.027,0.057,0.018,0.020,unm
12.879,8.712,8.676,8.376,9.800,0.020,0.008,0.079,0.075,0.017,unm
8.459,10.014,10.451,6.396,7.920,0.012,0.029,0.015,0.111,0.022,unm
5.248,6.574,11.251,13.547,11.845,0.039,0.079,0.050,0.058,0.064,unm
11.613,12.897,10.614,10.333,9.325,0.030,0.005,0.105,0.028,0.011,unm
7.662,12.975,21.173,17.520,11.288,0.051,0.030,0.016,0.012,0.002,unm
13.966,8.874,9.066,9.307,10.548,0.130,0.008,0.099,0.148,0.003,unm
17.763,16.424,20.708,14.394,9.855,0.017,0.040,0.026,0.030,0.146,unm
4.771,5.213,8.638,7.951,11.719,0.037,0.094,0.018,0.092,0.041,unm
14.756,12.309,11.816,10.993,7.660,0.012,0.013,0.032,0.020,0.118,unm
11.135,12.962,13.085,15.945,25.015,0.036,0.018,0.043,0.015,0.002,unm
7.099,8.459,10.014,10.451,6.396,0.105,0.012,0.029,0.015,0.111,unm
8.380,10.745,13.940,9.770,6.308,0.154,0.061,0.032,0.184,0.265,unm
12.740,13.057,20.684,13.350,5.703,0.012,0.015,0.006,0.009,0.031,unm
19.021,12.805,8.639,9.686,11.490,0.009,0.056,0.076,0.134,0.017,unm
9.491,7.900,9.823,10.528,12.449,0.016,0.060,0.117,0.072,0.014,unm
18.886,11.565,12.626,12.463,14.447,0.025,0.037,0.074,0.073,0.089,unm
8.777,11.855,15.544,13.962,14.457,0.060,0.012,0.028,0.010,0.063,unm
13.512,13.398,14.503,17.541,13.762,0.012,0.049,0.041,0.005,0.055,unm
8.038,11.690,13.993,10.121,11.032,0.092,0.058,0.024,0.002,0.004,unm
12.021,9.847,8.534,8.015,7.461,0.015,0.023,0.038,0.042,0.324,unm
9.878,9.597,7.482,10.807,11.295,0.028,0.005,0.150,0.006,0.025,unm
7.900,9.823,10.528,12.449,13.396,0.060,0.117,0.072,0.014,0.021,unm
8.930,9.207,6.638,7.450,6.623,0.016,0.045,0.039,0.021,0.019,unm
13.683,17.248,14.528,9.885,12.979,0.093,0.022,0.014,0.208,0.040,unm
7.960,8.416,8.163,8.874,9.538,0.046,0.066,0.092,0.035,0.100,unm
9.791,14.106,15.848,9.789,7.511,0.018,0.009,0.004,0.012,0.045,unm
12.865,10.468,5.733,5.881,13.843,0.038,0.076,0.155,0.411,0.027,unm
15.020,18.812,19.119,14.265,13.600,0.004,0.013,0.008,0.013,0.021,unm
8.847,9.588,10.658,11.504,10.766,0.065,0.042,0.032,0.024,0.025,unm
6.965,7.762,13.777,9.672,7.971,0.025,0.130,0.027,0.002,0.011,unm
9.381,10.530,12.598,11.157,6.825,0.213,0.207,0.046,0.075,0.009,unm
15.989,17.097,14.606,13.892,12.833,0.041,0.031,0.048,0.025,0.019,unm
10.968,10.391,11.066,12.861,12.336,0.037,0.143,0.195,0.223,0.178,unm
9.284,10.110,11.214,12.407,13.390,0.139,0.088,0.105,0.042,0.007,unm
11.656,15.728,17.203,12.813,18.221,0.011,0.012,0.009,0.023,0.005,unm
16.346,15.415,14.609,24.646,26.525,0.035,0.005,0.033,0.001,0.005,unm
26.340,15.549,12.053,11.035,8.951,0.019,0.072,0.018,0.060,0.290,unm
16.127,13.275,10.599,13.915,15.148,0.003,0.015,0.074,0.083,0.033,unm
17.157,13.724,9.221,10.042,8.768,0.042,0.023,0.363,0.154,0.157,unm
7.526,7.973,9.695,13.664,15.058,0.036,0.092,0.020,0.039,0.025,unm
7.078,7.459,8.156,9.565,9.148,0.454,0.027,0.087,0.035,0.105,unm
22.914,17.154,10.859,10.771,11.787,0.002,0.020,0.035,0.118,0.092,unm
14.404,10.997,14.602,12.661,14.341,0.068,0.066,0.062,0.030,0.007,unm
9.581,8.501,6.307,11.357,15.743,0.010,0.105,0.011,0.000,0.000,unm
10.130,7.205,7.881,6.947,13.089,0.022,0.076,0.154,0.457,0.027,unm
10.680,12.272,9.441,11.897,12.600,0.049,0.015,0.073,0.013,0.031,unm
7.071,9.457,12.024,9.485,12.478,0.005,0.008,0.008,0.008,0.026,unm
12.934,12.628,12.356,12.616,11.752,0.039,0.023,0.037,0.047,0.106,unm
13.065,12.425,18.014,15.774,10.770,0.010,0.003,0.008,0.050,0.060,unm
11.459,11.946,10.312,11.842,8.809,0.052,0.031,0.052,0.036,0.059,unm
8.526,9.666,9.489,11.396,12.005,0.083,0.021,0.035,0.009,0.037,unm
10.018,9.321,11.080,13.133,9.665,0.188,0.184,0.017,0.016,0.010,unm
8.946,6.019,10.524,14.031,12.614,0.042,0.033,0.049,0.022,0.043,unm
15.765,16.500,12.384,14.522,20.416,0.024,0.013,0.056,0.007,0.002,unm
9.092,9.839,11.492,11.185,8.947,0.063,0.006,0.004,0.017,0.033,unm
11.449,16.642,11.568,11.310,11.257,0.018,0.031,0.038,0.061,0.051,unm
13.619,14.651,12.338,12.173,11.302,0.058,0.068,0.004,0.048,0.014,unm
5.952,8.170,5.767,6.281,8.187,0.079,0.052,0.151,0.213,0.039,unm
9.956,20.160,18.009,11.630,12.016,0.082,0.018,0.005,0.012,0.008,unm
10.194,12.235,13.537,13.039,10.751,0.204,0.018,0.024,0.019,0.036,unm
8.374,6.804,9.994,12.068,8.122,0.132,0.006,0.019,0.023,0.032,unm
8.972,5.283,6.792,5.735,8.863,0.026,0.060,0.036,0.128,0.056,unm
16.975,15.966,11.057,14.809,13.594,0.013,0.027,0.453,0.052,0.095,unm
14.679,15.493,11.625,9.511,9.396,0.054,0.047,0.009,0.070,0.037,unm
20.416,14.440,11.603,12.388,17.406,0.006,0.032,0.042,0.016,0.020,unm
15.288,15.586,15.280,9.119,13.180,0.020,0.019,0.014,0.128,0.016,unm
9.389,10.546,12.706,12.125,16.922,0.051,0.027,0.004,0.011,0.009,unm
9.273,13.557,15.794,16.404,15.342,0.092,0.046,0.004,0.017,0.008,unm
11.604,12.106,10.327,10.669,8.922,0.075,0.015,0.075,0.016,0.055,unm
9.699,10.627,12.392,11.252,18.889,0.049,0.097,0.009,0.009,0.012,unm
13.487,12.062,12.922,14.074,14.417,0.049,0.065,0.064,0.097,0.147,unm
16.929,15.579,9.126,12.407,12.671,0.006,0.013,0.023,0.008,0.027,unm
17.533,12.031,14.481,12.423,9.476,0.019,0.041,0.072,0.056,0.066,unm
11.586,15.166,9.985,10.290,9.389,0.005,0.018,0.099,0.032,0.001,unm
18.949,15.370,8.620,8.858,13.970,0.021,0.013,0.019,0.021,0.032,unm
6.395,9.729,7.659,8.803,10.525,0.036,0.011,0.032,0.392,0.023,unm
11.149,11.773,7.801,11.026,8.662,0.053,0.033,0.087,0.010,0.066,unm
10.500,15.070,15.074,13.499,13.430,0.019,0.004,0.008,0.053,0.055,unm
8.476,8.917,7.942,9.488,9.313,0.011,0.009,0.024,0.019,0.042,unm
8.188,8.349,9.775,11.977,19.112,0.089,0.012,0.002,0.012,0.003,unm
14.234,15.420,11.452,9.790,10.770,0.034,0.046,0.170,0.239,0.018,unm
9.770,11.853,13.375,9.654,13.675,0.004,0.023,0.055,0.015,0.109,unm
11.182,10.508,9.502,7.794,8.317,0.001,0.004,0.009,0.081,0.079,unm
10.452,13.157,12.878,11.559,12.591,0.035,0.009,0.046,0.120,0.046,unm
10.571,10.677,12.530,11.914,11.805,0.052,0.035,0.019,0.039,0.020,unm
9.497,8.877,9.822,10.745,9.491,0.001,0.013,0.039,0.028,0.164,unm
7.969,8.735,8.529,9.373,7.811,0.138,0.013,0.107,0.019,0.106,unm
12.150,10.377,7.969,8.735,8.529,0.047,0.086,0.138,0.013,0.107,unm
11.314,13.978,13.876,8.218,9.609,0.153,0.027,0.040,0.330,0.108,unm
11.863,10.823,10.407,9.618,10.321,0.007,0.069,0.061,0.079,0.016,unm
12.018,5.763,9.196,13.821,12.393,0.036,0.100,0.070,0.060,0.021,unm
9.453,9.190,11.646,14.545,13.166,0.038,0.096,0.145,0.101,0.022,unm
8.962,10.835,10.262,14.165,13.008,0.007,0.063,0.011,0.019,0.046,unm
17.373,18.189,13.338,16.002,14.874,0.004,0.010,0.014,0.002,0.007,unm
9.063,8.462,9.005,14.908,19.964,0.030,0.039,0.072,0.012,0.011,unm
10.073,9.869,10.690,12.913,12.356,0.080,0.043,0.036,0.053,0.030,unm
6.922,9.362,10.174,9.718,11.861,0.135,0.114,0.046,0.144,0.073,unm
13.479,14.622,13.485,10.276,3.795,0.062,0.051,0.037,0.053,0.043,unm
16.283,15.336,8.531,8.757,8.290,0.009,0.004,0.029,0.074,0.032,unm
11.417,9.893,9.274,11.740,14.322,0.088,0.104,0.095,0.072,0.028,unm
12.442,11.092,9.198,7.369,8.011,0.019,0.019,0.053,0.107,0.049,unm
9.312,10.937,10.037,8.453,9.340,0.025,0.059,0.129,0.126,0.011,unm
12.975,12.891,15.166,12.105,11.274,0.009,0.015,0.038,0.325,0.072,unm
9.583,10.673,9.608,10.628,9.919,0.030,0.011,0.054,0.021,0.017,unm
14.598,17.029,19.572,17.685,12.883,0.080,0.035,0.044,0.027,0.004,unm
8.760,9.285,9.055,8.958,7.948,0.032,0.007,0.034,0.006,0.033,unm
7.229,7.225,11.270,12.508,8.192,0.089,0.046,0.033,0.020,0.030,unm
10.752,10.910,5.436,8.849,9.951,0.015,0.008,0.232,0.091,0.059,unm
7.136,10.066,19.721,16.182,9.233,0.102,0.117,0.018,0.008,0.009,unm
11.784,6.497,5.995,8.657,9.269,0.006,0.022,0.050,0.025,0.040,unm
17.524,21.204,17.340,15.866,15.491,0.011,0.050,0.030,0.041,0.018,unm
14.447,18.276,14.897,11.700,11.815,0.089,0.018,0.012,0.061,0.027,unm
14.460,14.540,13.810,13.970,16.386,0.001,0.015,0.011,0.000,0.000,unm
7.814,8.031,15.097,20.415,15.332,0.075,0.197,0.016,0.024,0.196,unm
10.630,5.979,10.477,7.407,8.486,0.031,0.138,0.065,0.080,0.194,unm
18.940,12.282,10.592,7.825,8.508,0.006,0.021,0.019,0.106,0.028,unm
8.693,7.338,8.623,15.032,25.410,0.013,0.023,0.068,0.004,0.001,unm
16.062,14.168,13.970,17.892,21.802,0.068,0.136,0.030,0.017,0.003,unm
9.382,9.675,10.507,8.490,11.439,0.024,0.032,0.032,0.118,0.062,unm
8.995,8.254,11.831,19.272,15.787,0.070,0.057,0.015,0.015,0.029,unm
5.663,8.118,5.873,7.461,5.831,0.082,0.053,0.115,0.118,0.122,unm
20.203,16.597,13.497,13.619,12.890,0.040,0.047,0.014,0.057,0.030,unm
22.716,21.872,17.671,11.469,11.949,0.011,0.016,0.011,0.197,0.146,unm
9.884,11.858,11.788,16.599,17.699,0.034,0.018,0.013,0.008,0.012,unm
7.178,7.901,8.087,9.092,9.839,0.300,0.032,0.241,0.063,0.006,unm
11.630,12.016,9.826,11.255,10.004,0.012,0.008,0.052,0.035,0.032,unm
13.455,10.302,10.415,11.439,9.951,0.076,0.049,0.070,0.035,0.057,unm
12.858,15.021,14.067,10.369,12.731,0.026,0.039,0.041,0.189,0.038,unm
16.634,15.459,16.170,16.832,11.694,0.025,0.009,0.022,0.001,0.000,unm
11.355,11.212,9.403,6.011,7.191,0.022,0.015,0.031,0.090,0.050,unm
11.688,15.963,15.569,11.583,13.068,0.005,0.019,0.032,0.046,0.005,unm
12.496,17.234,14.361,8.083,8.709,0.006,0.003,0.005,0.033,0.074,unm
10.434,12.204,12.865,10.468,5.733,0.020,0.056,0.038,0.076,0.155,unm
7.825,8.508,5.451,8.690,9.686,0.106,0.028,0.187,0.114,0.030,unm
9.639,5.834,7.649,5.842,7.076,0.047,0.103,0.136,0.076,0.086,unm
12.577,12.772,15.856,17.663,15.558,0.035,0.031,0.056,0.066,0.058,unm
12.328,11.871,6.833,8.236,15.065,0.009,0.061,0.168,0.323,0.062,unm
15.375,8.560,10.843,11.260,10.951,0.082,0.127,0.042,0.066,0.039,unm
7.511,10.199,15.406,20.318,15.640,0.067,0.054,0.094,0.010,0.050,unm
18.302,14.881,18.765,17.017,15.020,0.023,0.016,0.020,0.029,0.004,unm
13.407,11.639,12.824,15.009,16.613,0.023,0.013,0.061,0.042,0.052,unm
11.373,17.251,22.298,14.781,8.658,0.004,0.006,0.002,0.028,0.262,unm
9.958,13.407,11.639,12.824,15.009,0.046,0.023,0.013,0.061,0.042,unm
7.171,7.917,10.175,13.786,11.785,0.044,0.170,0.094,0.060,0.037,unm
14.296,15.547,12.244,11.378,11.817,0.032,0.017,0.014,0.073,0.062,unm
12.213,12.592,16.933,16.185,10.314,0.023,0.063,0.018,0.010,0.100,unm
8.914,12.287,13.363,10.118,8.975,0.214,0.084,0.029,0.034,0.040,unm
13.710,9.046,9.372,8.665,10.933,0.020,0.038,0.059,0.099,0.012,unm
8.167,10.709,10.245,9.503,16.941,0.070,0.060,0.196,0.220,0.038,unm
23.810,22.772,15.327,8.959,8.920,0.012,0.013,0.059,0.082,0.144,unm
17.650,19.172,15.239,13.383,16.585,0.003,0.003,0.039,0.057,0.027,unm
15.491,16.574,21.553,13.997,10.171,0.020,0.008,0.008,0.086,0.080,unm
10.790,10.426,16.216,14.390,8.748,0.033,0.016,0.001,0.024,0.010,unm
6.279,8.978,10.263,8.230,10.612,0.012,0.101,0.088,0.073,0.087,unm
10.130,11.113,11.620,11.852,12.834,0.190,0.067,0.012,0.024,0.031,unm
8.453,9.340,9.461,10.062,8.653,0.126,0.011,0.072,0.012,0.050,unm
7.615,8.888,8.088,5.957,6.969,0.035,0.057,0.116,0.075,0.151,unm
25.250,15.750,9.406,9.250,10.473,0.006,0.064,0.063,0.040,0.084,unm
14.911,12.811,13.806,11.461,15.640,0.096,0.160,0.025,0.026,0.023,unm
12.908,17.635,13.993,15.478,12.875,0.005,0.003,0.059,0.013,0.032,unm
11.251,13.547,11.845,13.208,10.093,0.050,0.058,0.064,0.010,0.051,unm
9.698,6.774,8.075,8.197,7.978,0.024,0.074,0.162,0.098,0.646,unm
8.861,7.365,8.967,7.252,8.677,0.018,0.035,0.017,0.103,0.140,unm
12.917,8.847,14.869,14.958,11.933,0.077,0.082,0.093,0.057,0.059,unm
18.113,12.045,11.781,12.388,11.220,0.027,0.035,0.088,0.024,0.048,unm
10.242,12.208,9.566,9.650,11.966,0.024,0.032,0.087,0.086,0.044,unm
10.138,10.398,14.901,15.898,11.640,0.019,0.193,0.178,0.043,0.011,unm
5.513,9.536,10.238,12.045,9.144,0.022,0.055,0.147,0.031,0.020,unm
12.288,12.587,15.462,15.003,15.097,0.028,0.066,0.086,0.054,0.173,unm
13.004,7.949,8.443,6.881,9.282,0.019,0.144,0.051,0.209,0.196,unm
12.845,12.615,16.266,19.327,12.253,0.022,0.090,0.032,0.011,0.130,unm
5.937,7.973,11.858,8.056,9.842,0.010,0.007,0.011,0.015,0.019,unm
10.431,9.610,12.966,14.458,12.000,0.078,0.084,0.069,0.031,0.012,unm
13.307,14.694,10.693,10.794,12.280,0.017,0.020,0.027,0.074,0.011,unm
7.471,13.534,12.412,8.768,10.716,0.070,0.013,0.048,0.035,0.018,unm
9.715,12.991,16.411,13.695,13.678,0.045,0.038,0.020,0.001,0.066,unm
13.801,11.944,13.198,10.416,6.271,0.015,0.044,0.038,0.071,0.016,unm
9.384,13.862,17.019,11.569,8.038,0.155,0.070,0.035,0.035,0.057,unm
11.100,14.524,11.157,13.187,9.705,0.025,0.022,0.009,0.008,0.086,unm
9.689,10.299,14.027,16.156,14.376,0.074,0.072,0.006,0.011,0.009,unm
7.440,6.777,7.380,7.261,15.555,0.088,0.022,0.106,0.020,0.010,unm
12.744,7.741,11.449,16.642,11.568,0.003,0.009,0.018,0.031,0.038,unm
7.794,8.317,7.778,6.945,5.859,0.081,0.079,0.004,0.017,0.289,unm
10.934,11.999,9.130,11.767,10.107,0.104,0.119,0.056,0.031,0.050,unm
7.008,6.141,8.050,7.756,12.786,0.156,0.076,0.012,0.119,0.048,unm
8.942,11.079,11.577,12.044,9.891,0.093,0.094,0.046,0.039,0.099,unm
10.397,9.841,8.949,8.449,8.643,0.050,0.052,0.080,0.054,0.049,unm
9.994,9.775,16.517,19.805,15.375,0.024,0.100,0.010,0.015,0.082,unm
9.873,9.348,10.548,14.577,14.410,0.040,0.067,0.057,0.049,0.079,unm
10.745,9.491,12.444,13.154,14.238,0.028,0.164,0.086,0.076,0.108,unm
11.597,7.649,6.564,7.787,13.628,0.111,0.011,0.218,0.162,0.101,unm
9.070,5.593,6.655,7.285,7.037,0.015,0.149,0.062,0.027,0.008,unm
8.080,6.154,7.686,6.952,6.156,0.024,0.070,0.057,0.019,0.043,unm
9.733,10.197,12.257,8.961,9.493,0.045,0.077,0.073,0.072,0.050,unm
8.515,11.262,18.858,13.759,8.708,0.089,0.070,0.009,0.073,0.075,unm
10.336,13.925,19.484,14.024,14.017,0.081,0.033,0.030,0.101,0.084,unm
8.394,8.045,8.757,10.013,10.013,0.006,0.080,0.045,0.053,0.034,unm
8.424,10.477,10.502,11.371,15.641,0.113,0.013,0.012,0.023,0.087,unm
8.145,8.601,6.144,7.417,5.102,0.015,0.025,0.348,0.026,0.031,unm
8.773,8.500,16.349,23.772,24.823,0.014,0.065,0.020,0.007,0.017,unm
12.050,10.190,14.200,14.283,16.381,0.082,0.068,0.038,0.022,0.022,unm
6.720,10.333,17.522,20.400,15.325,0.064,0.038,0.013,0.010,0.033,unm
9.390,10.073,9.869,10.690,12.913,0.114,0.080,0.043,0.036,0.053,unm
14.425,12.676,15.450,15.053,17.057,0.011,0.028,0.129,0.010,0.009,unm
10.566,9.258,10.344,11.079,9.502,0.040,0.029,0.014,0.024,0.183,unm
10.057,9.879,8.773,6.444,5.912,0.210,0.035,0.004,0.004,0.063,unm
9.376,5.103,8.526,5.639,9.051,0.051,0.080,0.049,0.030,0.008,unm
13.038,8.592,10.522,8.356,9.002,0.055,0.041,0.026,0.039,0.030,unm
14.763,9.037,11.008,12.049,12.045,0.008,0.095,0.070,0.059,0.105,unm
9.967,13.223,16.167,10.724,12.057,0.023,0.011,0.018,0.467,0.050,unm
12.542,9.754,9.368,10.833,7.000,0.037,0.066,0.019,0.036,0.145,unm
10.205,9.030,13.462,17.786,15.273,0.011,0.019,0.052,0.021,0.009,unm
23.992,27.050,28.682,29.365,29.611,0.023,0.017,0.011,0.004,0.007,unm
8.596,8.335,10.987,19.478,20.930,0.001,0.000,0.020,0.001,0.005,unm
9.171,11.236,11.890,13.897,15.502,0.032,0.004,0.005,0.035,0.000,unm
8.477,7.524,10.327,10.335,11.975,0.137,0.165,0.123,0.058,0.125,unm
8.997,11.190,10.500,9.082,8.296,0.120,0.139,0.039,0.049,0.126,unm
6.836,7.592,7.417,7.178,7.901,0.180,0.066,0.066,0.300,0.032,unm
9.262,11.203,13.457,11.904,6.351,0.038,0.170,0.035,0.022,0.054,unm
13.775,15.882,19.679,14.321,8.606,0.091,0.082,0.064,0.015,0.020,unm
9.475,11.776,9.034,7.678,8.249,0.159,0.018,0.078,0.105,0.162,unm
13.074,9.597,13.881,10.274,8.350,0.036,0.521,0.006,0.035,0.094,unm
10.932,11.887,11.440,8.987,9.943,0.061,0.179,0.087,0.321,0.076,unm
12.783,12.239,12.958,12.189,13.308,0.007,0.037,0.006,0.014,0.033,unm
11.144,11.431,16.860,15.845,11.694,0.046,0.019,0.022,0.038,0.025,unm
12.330,10.096,11.120,11.207,10.811,0.065,0.017,0.019,0.032,0.027,unm
5.621,7.951,7.181,7.427,5.770,0.109,0.150,0.118,0.071,0.010,unm
16.179,23.488,16.846,10.781,14.011,0.036,0.003,0.029,0.119,0.002,unm
11.265,9.472,9.335,12.220,12.542,0.022,0.028,0.033,0.029,0.022,unm
6.826,6.490,10.181,11.323,12.243,0.012,0.232,0.057,0.018,0.111,unm
9.994,10.068,8.017,11.200,13.177,0.023,0.009,0.007,0.009,0.016,unm
11.347,17.020,15.806,12.489,14.434,0.104,0.041,0.022,0.061,0.161,unm
10.661,12.082,14.242,11.253,7.643,0.018,0.045,0.082,0.018,0.007,unm
16.160,18.611,14.499,10.898,17.556,0.020,0.011,0.063,0.058,0.006,unm
9.305,13.088,9.836,10.856,5.997,0.011,0.013,0.016,0.043,0.238,unm
7.765,8.969,12.473,16.647,11.096,0.147,0.033,0.027,0.028,0.028,unm
9.903,9.608,10.002,7.053,6.809,0.040,0.131,0.084,0.191,0.099,unm
15.178,10.336,7.627,6.523,9.988,0.016,0.106,0.057,0.052,0.078,unm
10.832,9.615,9.760,8.626,9.192,0.040,0.043,0.013,0.037,0.013,unm
12.601,18.428,16.540,19.301,22.868,0.011,0.011,0.032,0.023,0.005,unm
12.779,11.480,9.149,8.327,6.233,0.059,0.078,0.089,0.039,0.025,unm
12.772,15.856,17.663,15.558,14.128,0.031,0.056,0.066,0.058,0.015,unm
11.577,12.044,9.891,10.400,6.954,0.046,0.039,0.099,0.029,0.023,unm
13.124,9.372,9.598,12.126,14.387,0.007,0.046,0.052,0.012,0.004,unm
23.976,27.382,22.951,12.733,12.403,0.004,0.011,0.045,0.101,0.035,unm
11.959,11.520,8.068,10.996,13.322,0.029,0.045,0.015,0.014,0.005,unm
